Unnamed: 0,Unnamed: 1,名詞短語,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,動詞短語,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,介詞短語,Unnamed: 14,句子,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
A10053,別 的 都 是 你 的 城堡 . ,,,,1,,,,,,,,,,,,,,,,
A10054,然後 這 個 這 這樣 . ,,,1,,,,,,,,,,,,,,,,,
A10055,你 看 ! ,,,,,,,,,,,,,,,,,,,,
A10056,很 漂亮 吧 ! ,,,,,,,,,,,,,,,,,,,,
A10057,那 我 再 幫 你 蓋 高 一點 . ,,,,,,,,,,,,,,,,,1,,,
A10058,你 看 ! ,,,,,,,,,,,,,,,,,,,,
A10059,很 高 吧 . ,,,,,,,,,,,,,,,,,,,,
A10060,還 要 一 個  綠色 這 個 . ,1,,,,,,,,,,,,,,,,,,,
A10061,沒關係 啊 . ,,,,,,,,,,,,,,,,,,,,
A10062,嗯 但 是 三角形 這邊 啊 . ,,,,,1,,,,,,,,,,,,,,,
A10063,你 看 ! ,,,,,,,,,,,,,,,,,,,,
A10064,你 看 ! ,,,,,,,,,,,,,,,,,,,,
A10065,第三 個  猜 是 什麼 ? ,1,,,,,,,,,,,,,,,,,,,
A10066,都 說  猜 才 知道 . ,,,,,,,,,,,,,,,,,,,1,
A10067,什麼 ? ,,,,,,,,,,,,,,,,,,,,
A10068, 是 什麼 ? ,,,,,,,,,,,,,,,,,,,,
A10069,故事 . ,,,,,,,,,,,,,,,,,,,,
A10070,指指 看 的 遊戲 ? ,,,,1,,1,,,,,,,,,,,,,,
A10071,你 看 ! ,,,,,,,,,,,,,,,,,,,,
A10072,你 的 才 是 . ,,,1,,,,,,,,,,,,,,,,,
A10073,你 的 那麼 矮 . ,,,1,,,,,,,,,,,,,,,,,
A10074,繼續 蓋 高樓 . ,,,,,,,,,,,,,,,,,,,,
A10075,什麼 很 特別 ? ,,,,,,,,,,,,,,,,,,,,
A10076,什麼 地方 ? ,,,,,,,,,,,,,,,,,,,,
A10077,藍色 . ,,,,,,,,,,,,,,,,,,,,
A10078,我 的 蓋完 了 . ,,,1,,,1,1,,,,,,,,,,,,,
A10079,這 是 城堡 船 . ,,,,,,,,,,,,,,,,,,,,
A10080,他 很 像 遊艇 . ,,,,,,,,,,,,,,,,,,,,
A10081,外面 是 一 艘 船 . ,,,,,1,,,,,,,,,,,,,,,
A10082,裡面  他 是 城堡 可以 給 公主 住 . ,,,,,1,,,,,,,1,,,,,,,,
A10083,你 要 幫 我 重新 蓋 ! ,,,,,,,,,,,,,,,,,1,,,
A10084,因為 是 你 們 弄 的 ! ,,,1,,,,,,,,,,,,,,,1,,
A10085,你 蓋 得 不 夠 平 啦 . ,,,1,,,,,,1,,,,,,,,,,,
A10086,這樣子 進來 一點 . ,,,,,,,,1,,,,,,,,,,,,
A10087,然後 這樣 . ,,,,,,,,,,,,,,,,,,,,
A10088,這 不 是 就 有 對稱 嗎 ? ,,,,,,,,,,,,,,,,,,,,
A10089,他 也 會 飛 唷 . ,,,,,,,,,,,,,,,,,,,,
A10090,因為 這 是 他 的 翅膀 . ,,,,1,,,,,,,,,,,,,,1,,
A10091,公主 就 可以 在 裡面 跳舞 . ,,,,,1,,,,,,,1,,,,,,,,
A10092,那 你 再 加工 努力 一下 . ,,,,,,,,,,,1,,,,,,,,,
A10093,然後 我 也 幫 你 加工 . ,,,,,,,,,,,,,,,,,1,,,
A10094, 他 的 翅膀 很 高 喔 . ,,,,1,,,,,,,,,,,,,,,,
A10095,你 自己  隨便 想 要 蓋 什麼 就 蓋 什麼 吧 . ,,,,,,,,,,,,,,,,,,,1,
A10096,但是 要 兩邊 都 是 圓 的  ,,,1,,1,,,,,,,,,,,,,1,,
A10097,才 能 對稱 . ,,,,,,,,,,,,,,,,,,,,
A10098,不 夠 . ,,,,,,,,,,,,,,,,,,,,
A10099,這 個 . ,,1,,,,,,,,,,,,,,,,,,
A10100,我 的 飛 船 ! ,,,,1,,,,,,,,,,,,,,,,
A12001,剪刀 . ,,,,,,,,,,,,,,,,,,,,
A12002,還有 一 個 剪刀 . ,1,,,,,,,,,,,,,,,,,,,
A12003,刀子 ! ,,,,,,,,,,,,,,,,,,,,
A12004,二十三 . ,,,,,,,,,,,,,,,,,,,,
A12005,我 們 來 玩具 吧 . ,,,,,,,,,,,,,,,,,,,,
A12006,首 先 呢  . ,,,,,,,,,,,,,,,,,,,,
A12007,就是 . ,,,,,,,,,,,,,,,,,,,,
A12008,另外 一 個 剪刀 呢 ? ,1,,,,,,,,,,,,,,,,,,,
A12009,在 這 . ,,,,,,,,,,,,,,,,,,,,
A12010,還有 ok繃 . ,,,,,,,,,,,,,,,,,,,,
A12011,只是 放 在 這 裡面 . ,,,,,1,,,,,,,,1,,,,,,,
A12012,欸 還有 藥 . ,,,,,,,,,,,,,,,,,,,,
A12013,不 想 . ,,,,,,,,,,,,,,,,,,,,
A12014,喀 擦 喀 擦 . ,,,,,,,,,,,,,,,,,,,,
A12015,可以 剪 東西 . ,,,,,,,,,,,,,,,,,,,,
A12016,可能 . ,,,,,,,,,,,,,,,,,,,,
A12017,這 個 不是 是 假 的 剪刀 . ,1,,,1,,,,,,,,,,,,,,,,
A12018,是 假 的 . ,,,1,,,,,,,,,,,,,,,,,
A12019,要 兩 個 剪刀 . ,1,,,,,,,,,,,,,,,,,,,
A12020,要 不要 拖鞋 ? ,,,,,,,,,,,,,,,,,,,,
A12021,襪子 . ,,,,,,,,,,,,,,,,,,,,
A12022,拖鞋 . ,,,,,,,,,,,,,,,,,,,,
A12023,一 盒  兩 盒  三 盒 . ,,1,,,,,,,,,,,,,,,,,,
A12024,這 是 刀子 啊 . ,,,,,,,,,,,,,,,,,,,,
A12025,這 個 剪刀 是 用來 剪 肉肉 的 . ,1,,1,,,,,,,,,1,,,,,,,,
A12026,刀子 是 用來 切 肉肉 的 . ,,,1,,,,,,,,,1,,,,,,,,
A12027,沒有 是 切 豬肉 . ,,,,,,,,,,,,,,,,,,,,
A12028,這 是 什麼 ? ,,,,,,,,,,,,,,,,,,,,
A12029,沒有 要 切 . ,,,,,,,,,,,,,,,,,,,,
A12030,這 是 個 剪刀 是 剪 肉肉 . ,1,,,,,,,,,,,,,,,,,,,
A12031,然後 這 個 是 切 人類 的 肉 . ,1,,,1,,,,,,,,,,,,,,,,
A12032,欸 我 幫 你 打針 我 是 醫生 ! ,,,,,,,,,,,,,,,,,1,,,
A12033,很 痛 . ,,,,,,,,,,,,,,,,,,,,
A12034,如果 有 生病 的 . ,,,1,,,,,,,,,,,,,,,,,
A12035,我 想 要 換 了 . ,,,,,,,,,,,,,,,,,,,,
A12036,醫生 . ,,,,,,,,,,,,,,,,,,,,
A12037,不要 . ,,,,,,,,,,,,,,,,,,,,
A12038,我 想 要 換 了 . ,,,,,,,,,,,,,,,,,,,,
A12039,可以 疊出 . ,,,,,,,1,,,,,,,,,,,,,
A12040,我 要 蓋 家子. ,,,,,,,,,,,,,,,,,,,,
A12041,家子木 啊 . ,,,,,,,,,,,,,,,,,,,,
A12042,我 要 蓋 家子木. ,,,,,,,,,,,,,,,,,,,,
A12043,月亮 的 家 . ,,,,1,,,,,,,,,,,,,,,,
A12044,家子木 在 天上 . ,,,,,,,,,,,,,,,,,,,,
A12045,然後 月亮 的 家 . ,,,,1,,,,,,,,,,,,,,,,
A12046,是 倒 了. ,,,,,,1,,,,,,,,,,,,,,
A12047,還有 耶 . ,,,,,,,,,,,,,,,,,,,,
A12048,首先 呢  你 不要 按照 規矩 喔 . ,,,,,,,,,,,,,,,,,,,,
A12049,你 可以 找  你 喜歡 的  ,,,,1,,,,,,,,,,,,,,,,
A12050,顏料 . ,,,,,,,,,,,,,,,,,,,,
A12051,還 可以 找 顏料 . ,,,,,,,,,,,,,,,,,,,,
A12052,找 顏料! ,,,,,,,,,,,,,,,,,,,,
A12053,可以 找 紅色 跟 紅色 啊 . ,,,,,,,,,,,,,,,,,,,,
A12054,紅色 . ,,,1,,,,,,,,,,,,,,,,,
A12055,紅色 跟 紅色 的 排 接 密 . ,,,1,,,,,,,,,,,,,,,,,
A12056,我 要 蓋 集中 . ,,,,,,,,,,,,,,,,,,,,
A12057,你 要 蓋 這樣 . ,,,,,,,,,,,,,,,,,,,,
A12058,很 簡單. ,,,,,,,,,,,,,,,,,,,,
A12059,我 蓋 你 . ,,,,,,,,,,,,,,,,,,,,
A12060,你 看 像 我 這樣 . ,,,,,,,,,,,,,,,,,,,,
A12061,然後  在 放 一 個 圓形 就 好 了 . ,1,,,,,1,,,,,,,,,,,,,1,
A12062,這 是 跟 我 一 樣 的 . ,,,1,,,,,,,,,,,,,,,,,
A12063,還有 一 個 平板 屋 . ,1,,,,,,,,,,,,,,,,,,,
A12064,那 你 還 要 不要 平板 屋 啊 ? ,,,,,,,,,,,,,,,,,,,,
A12065,還 要 一 個 圓形 . ,1,,,,,,,,,,,,,,,,,,,
A12066,圓柱 . ,,,,,,,,,,,,,,,,,,,,
A12067,圓柱體 喔 ! ,,,,,,,,,,,,,,,,,,,,
A12068,我 要 規定  為 資格  ,,,,,,,,,,,,,,,,,,,,
A12069,的 平板 . ,,,,,,,,,,,,,,,,,,,,
A12070,我 要 放 這 個 . ,1,,,,,,,,,,,,,,,,,,,
A12071,有 兩 個 吧 . ,1,,,,,,,,,,,,,,,,,,,
A12072,你 看 我 的 平板 在 這邊 . ,,,,1,1,,,,,,,,,,,,,,,
A12073,在 這邊 . ,,,,,1,,,,,,,,,,,,,,,
A12074,因為 我 想 要 叫 他 平板 . ,,,,,,,,,,,,,,,,,,1,,
A12075,我 在 教 你 做 超級 難 的 喔 . ,,,1,,,1,,,,,,,,,,,1,,,
A12076,超級 平板 . ,,,,,,,,,,,,,,,,,,,,
A12077,還是 我 不 拼 了 . ,,,,,,1,,,,,,,,,,,,,,
A12078,再 做 一 個 警察之屋 . ,1,,,,,,,,,,,,,,,,,,,
A12079,警察之屋 吧 . ,,,,,,,,,,,,,,,,,,,,
A12080,警察之屋 . ,,,,,,,,,,,,,,,,,,,,
A12081,這 個 你 這 個 呢  我 這 個 . ,1,,,,,,,,,,,,,,,,,,,
A12082,還有 你 這 個 . ,1,,,,,,,,,,,,,,,,,,,
A12083,你 要 做 什麼 ? ,,,,,,,,,,,,,,,,,,,,
A12084,我 要 做 警察  之屋 . ,,,,,,,,,,,,,,,,,,,,
A12085,我 要 做 一 個  ,1,,,,,,,,,,,,,,,,,,,
A12086,警察之屋 . ,,,,,,,,,,,,,,,,,,,,
A12087,首先  把 他  這 個 . ,1,,,,,,,,,,,,,1,,,,,,
A12088,然後 再 把 他 這樣 . ,,,,,,,,,,,,,,1,,,,,,
A12089,他 放 在 下面 . ,,,,,,,,,,,,,1,,,,,,,
A12090,警察局 啊 . ,,,,,,,,,,,,,,,,,,,,
A12091,警察之屋 . ,,,,,,,,,,,,,,,,,,,,
A12092,這 不 是 這樣 做 的 . ,,,1,,,,,,,,,,,,,,,,,
A12093,這樣 才 好看 . ,,,,,,,,,,,,,,,,,,,,
A12094,這邊 有 一 個 東西 . ,1,,,,1,,,,,,,,,,,1,,,,
A12095,這邊 啊 ! ,,,,,1,,,,,,,,,,,,,,,
A12096,第 一 盒 . ,,1,,,,,,,,,,,,,,,,,,
A12097,現在 再 兩 個 部分 . ,1,,,,,,,,,,,,,,,,,,,
A12098,粉紅 白色 啊 . ,,,,,,,,,,,,,,,,,,,,
A12099,紅  藍 . ,,,,,,,,,,,,,,,,,,,,
A12100,沒有 我 們 要 先 做好 . ,,,,,,,1,,,,,,,,,,,,,
A26001,藥 . ,,,,,,,,,,,,,,,,,,,,
A26002,刀子 . ,,,,,,,,,,,,,,,,,,,,
A26003,敲 我 鼻子 . ,,,,,,,,,,,,,,,,,,,,
A26004,敲 我 鼻子 . ,,,,,,,,,,,,,,,,,,,,
A26005,嗯 量 耳朵 . ,,,,,,,,,,,,,,,,,,,,
A26006,量 耳朵 . ,,,,,,,,,,,,,,,,,,,,
A26007,幫 我 量 . ,,,,,,,,,,,,,,,,,1,,,
A26008,還要 再 剪 . ,,,,,,,,,,,,,,,,,,,,
A26009,夾子 . ,,,,,,,,,,,,,,,,,,,,
A26010,幫 我 開 . ,,,,,,,,,,,,,,,,,1,,,
A26011,塗 藥膏 . ,,,,,,,,,,,,,,,,,,,,
A26012,牠 肚子 痛 要 來 牠 看 醫生 . ,,,,,,,,,,,,,,,,,,,1,
A26013,下 一 個  罐子 . ,1,,,,,,,,,,,,,,,,,,,
A26014,小熊 肚子 好 了 . ,,,,,,1,,,,,,,,,,,,,,
A26015,還要 拿 一 張 貼紙 . ,,1,,,,,,,,,,,,,,,,,,
A26016,拿 一 張 貼紙 . ,,1,,,,,,,,,,,,,,,,,,
A26017,把 肚子 縫 好 . ,,,,,,,1,,,,,,,1,,,,,,
A26018,還有 這 個 貼 . ,1,,,,,,,,,,,,,,,,,,,
A26019,貼 在 這 個 上 . ,1,,,,1,,,,,,,,1,,,,,,,
A26020,嗯  牠 們 去 賽跑 . ,,,,,,,,,,,,,,,,,,,,
A26021,假裝 小豬 偷偷 睡覺 . ,,,,,,,,,,,,,,,,,,,,
A26022,讓 小豬 看看 . ,,,,,,1,,,,,,,,,,,,,,
A26023,我 贏 了 . ,,,,,,1,,,,,,,,,,,,,,
A26024,過來 一 起 吧 . ,,,,,,,,1,,,,,,,,,,,,
A26025,小豬 ! ,,,,,,,,,,,,,,,,,,,,
A26026,用 這 隻 手 . ,,1,,,,,,,,,,,,,,,,,,
A26027,下來 . ,,,,,,,,1,,,,,,,,,,,,
A26028,一起 走 . ,,,,,,,,,,,,,,,,,,,,
A26029,摔倒 了 ! ,,,,,,1,1,,,,,,,,,,,,,
A26030,牠 沒有 摔倒 啦 ! ,,,,,,,1,,,,,,,,,,,,,
A26031,牠 摔倒 了 ! ,,,,,,1,1,,,,,,,,,,,,,
A26032,欸 又 要 去 看 醫生 . ,,,,,,,,,,,,,,,,,,,,
A26033,嘿嘿 病人 來 拿 . ,,,,,,,,,,,,,,,,,,,,
A26034,好 大 ! ,,,,,,,,,,,,,,,,,,,,
A26035,好長 . ,,,,,,,,,,,,,,,,,,,,
A26036,還 沒 打針 耶 ! ,,,,,,,,,,,,,,,,,,,,
A26037,小熊 打針 . ,,,,,,,,,,,,,,,,,,,,
A26038,或是 肚子 打針 . ,,,,,,,,,,,,,,,,,,,,
A26039,好 了 . ,,,,,,,,,,,,,,,,,,,,
A26040,給 你 . ,,,,,,,,,,,,,,,,,,,,
A26041,還有 藥膏 . ,,,,,,,,,,,,,,,,,,,,
A26042,藥膏 的 蓋子 咧 ? ,,,,1,,,,,,,,,,,,,,,,
A26043,病人 來 看 . ,,,,,,,,,,,,,,,,,,,,
A26044,請 醫生 來 看 . ,,,,,,,,,,,,,,,,,,,,
A26045,先 把 東西 放 下來 . ,,,,,,,,1,,,,,,1,,,,,,
A26046,這 兩 個 都 要 . ,1,,,,,,,,,,,,,,,,,,,
A26047,幫 牠 看 肚子 . ,,,,,,,,,,,,,,,,,1,,,
A26048,剪開 肚子 . ,,,,,,,1,,,,,,,,,,,,,
A26049,要 用 剪刀 幫 牠 剪 . ,,,,,,,,,,,,1,,,,,1,,,
A26050,再 用 這 個  ,1,,,,,,,,,,,,,,,,,,,
A26051,把 我 肚子 夾 到 垃圾桶 裡  . ,,,,,1,,,,,,,,1,1,,,,,,
A26052,等 要 拿 的 時候 再 裝 進去 好 嗎 ? ,,,,,,,,1,,,,,,,,,,,1,
A26053,幫 我 . ,,,,,,,,,,,,,,,,,,,,
A26054,欸 我 來 我 來 . ,,,,,,,,,,,,,,,,,,,,
A26055,然後 接下來 你 要 戴好  . ,,,,,,,1,,,,,,,,,,,,,
A26056,你 的 工作 . ,,,,1,,,,,,,,,,,,,,,,
A26057,全部 都 要 拿 . ,,,,,,,,,,,,,,,,,,,,
A26058,先 幫 我 打開 我 的 肚子 . ,,,,1,,,1,,,,,,,,,,1,,,
A26059,這 個 不要 . ,1,,,,,,,,,,,,,,,,,,,
A26060,把 坏 蟲蟲 抓 起來 . ,,,,,,,1,,,,,,,1,,,,,,
A26061,丟 到 垃圾桶 裡 . ,,,,,1,,,,,,,,1,,,,,,,
A26062,拿 這 支 幫 牠  打針 . ,,1,,,,,,,,,,,,,,,1,,,
A26063,來 打針 吧 ! ,,,,,,,,,,,,,,,,,,,,
A26064,幫 我 們 塗 藥膏 . ,,,,,,,,,,,,,,,,,1,,,
A26065,幫 我 塗 . ,,,,,,,,,,,,,,,,,1,,,
A26066,這 個 先 放 下來 . ,1,,,,,,,1,,,,,,,,,,,,
A26067,還有 頭 . ,,,,,,,,,,,,,,,,,,,,
A26068,頭 還 沒 塗 欸 . ,,,,,,,,,,,,,,,,,,,,
A26069,頭 也 破皮 了 . ,,,,,,1,,,,,,,,,,,,,,
A26070,開刀 . ,,,,,,,,,,,,,,,,,,,,
A26071,然後 再 把 皮 弄 進  ,,,,,,,,1,,,,,,1,,,,,,
A26072,好 了 . ,,,,,,,,,,,,,,,,,,,,
A26073,然後 再 量 體溫 . ,,,,,,,,,,,,,,,,,,,,
A26074,來 量 體溫 . ,,,,,,,,,,,,,,,,,,,,
A26075,欸 沒有 圖案 . ,,,,,,,,,,,,,,,,,,,,
A26076,生病 了 ! ,,,,,,1,,,,,,,,,,,,,,
A26077,不要 敲 鼻子 . ,,,,,,,,,,,,,,,,,,,,
A26078,等 一下 . ,,,,,,,,,,,1,,,,,,,,,
A26079,我 現在 要 玩 那 個  嗯  ,1,,,,,,,,,,,,,,,,,,,
A26080,小豬 跟 這 個 熊 一起 一起 生 寶寶 的 遊戲 . ,1,,,1,,,,,,,,,,,,,,,,
A26081,我 們 一起 玩 生 寶寶 遊戲 好 不好 ? ,,,,,,,,,,,,,,,,,,,,
A26082,就 是 我 先 把 球球 放進 肚子 裡  . ,,,,,1,,,1,,,,,,1,,,,,,
A26083,等  我 肚子 大大 的 時候 . ,,,,,,,,,,,,,,,,,,,,
A26084,女生 男生 ! ,,,,,,,,,,,,,,,,,,,,
A26085,女生 才 要 生  寶寶 . ,,,,,,,,,,,,,,,,,,,,
A26086,先 拿 一 顆 球 放 進去 . ,,1,,,,,,1,,,,,,,,,1,,,
A26087,把 一 顆 球 放 進去 . ,,1,,,,,,1,,,,,,1,,,,,,
A26088,我 要 放 . ,,,,,,,,,,,,,,,,,,,,
A26089,裡面 再 放 兩 顆 球球 . ,,1,,,,,,,,,,,,,,,,,,
A26090,再 放 三 顆 球球 . ,,1,,,,,,,,,,,,,,,,,,
A26091,更  大 的 球球 . ,,,,1,,,,,,,,,,,,,,,,
A26092,塞 不 進去了 . ,,,,,,1,,1,,1,,,,,,,,,,
A26093,好 痛 喔 ! ,,,,,,,,,,,,,,,,,,,,
A26094,不要 . ,,,,,,,,,,,,,,,,,,,,
A26095,牠 先 睡覺 . ,,,,,,,,,,,,,,,,,,,,
A26096,咕咕咕@o 起床 了 ! ,,,,,,,,,,,,,,,,,,,,
A26097,快點 起床 . ,,,,,,,,,,,,,,,,,,,,
A26098,我 帶 你 去 吃 餅乾 好 不 好 ? ,,,,,,,,,,,,,,,,,1,,,
A26099,這樣子 . ,,,,,,,,,,,,,,,,,,,,
A26100,要 剪剪 這樣子 寶寶 才 能 吃 . ,,,,,,,,,,,,,,,,,,,1,
A30001,熊 . ,,,,,,,,,,,,,,,,,,,,
A30002,我 要 當 護士 . ,,,,,,,,,,,,,,,,,,,,
A30003,護士 是 哪 一 個 ? ,1,,,,,,,,,,,,,,,,,,,
A30004,這 是 哪 一 個 啊 ? ,1,,,,,,,,,,,,,,,,,,,
A30005,那 我 要 拿 護士 . ,,,,,,,,,,,,,,,,,,,,
A30006,我 想 要 當 生病 的 人 . ,,,,1,,,,,,,,,,,,,,,,1
A30007,牠 要 打架 . ,,,,,,,,,,,,,,,,,,,,
A30008,這裡 . ,,,,,1,,,,,,,,,,,,,,,
A30009,打 牠 . ,,,,,,,,,,,,,,,,,,,,
A30010,啊 我 要 剪 你 . ,,,,,,,,,,,,,,,,,,,,
A30011,要 用 這個 嗎 ? ,1,,,,,,,,,,,,,,,,,,,
A30012,嗯 我 不要 量 . ,,,,,,,,,,,,,,,,,,,,
A30013,我 想 要 把 牠 用 打針 . ,,,,,,,,,,,,,,1,,,,,,
A30014,不 是 是 這樣子 . ,,,,,,,,,,,,,,,,,,,,
A30015,這樣子 弄 . ,,,,,,,,,,,,,,,,,,,,
A30016,沒有 圈 圈 . ,,,,,,,,,,,,,,,,,,,,
A30017,啊 打 不 開 打 不 開. ,,,,,,,,,,1,,,,,,,,,,
A30018,打 不 開. ,,,,,,,,,,1,,,,,,,,,,
A30019,我 打開 了 . ,,,,,,,1,,,,,,,,,,,,,
A30020,擺 在 上面 . ,,,,,,,,,,,,,1,,,,,,,
A30021,我 想要 擦 牠 的 眼睛 . ,,,,1,,,,,,,,,,,,,,,,1
A30022,看 得 到 啊 . ,,,,,,,,,,1,,,,,,,,,,
A30023,因為 牠 眼睛 也 要 開刀 . ,,,,,,,,,,,,,,,,,,,,
A30024,要 吃 藥 . ,,,,,,,,,,,,,,,,,,,,
A30025,吃 藥 ! ,,,,,,,,,,,,,,,,,,,,
A30026,給 你 戴. ,,,,,,,,,,,,1,,,,,,,,
A30027,你 可以 戴 . ,,,,,,,,,,,,,,,,,,,,
A30028,是 這樣 耳朵 要 這樣 . ,,,,,,,,,,,,,,,,,,,,
A30029,但是 我 戴 不 下. ,,,,,,,,,,1,,,,,,,,1,,
A30030,是 這樣 . ,,,,,,,,,,,,,,,,,,,,
A30031,剪 開 都 剪 開 . ,,,,,,,1,,,,,,,,,,,,,
A30032,然後 你 要 剪 . ,,,,,,,,,,,,,,,,,,,,
A30033,媽媽 剪 好 了 . ,,,,,,1,1,,,,,,,,,,,,,
A30034,剪 牠 的 手 . ,,,,1,,,,,,,,,,,,,,,,
A30035,要 拼 嗎 ? ,,,,,,,,,,,,,,,,,,,,
A30036,整個 拿 出來 ? ,1,,,,,,,1,,,,,,,,,,,,
A30037,好 吧 這 些 還 不 需要 . ,,1,,,,,,,,,,,,,,,,,,
A30038,來 組 哇 ! ,,,,,,,,,,,,,,,,,,,,
A30039,我 要 把 它 擺 高塔 . ,,,,,,,,,,,,,,1,,,,,,
A30040,我 想要 和 你 一起 做 . ,,,,,,,,,,,,,,,,,,,,1
A30041,這邊 有 一 個 這 個 . ,1,,,,1,,,,,,,,,,,1,,,,
A30042,它 在 這邊 . ,,,,,1,,,,,,,,,,,,,,,
A30043,我 要 滾 過去 . ,,,,,,,,1,,,,,,,,,,,,
A30044,要 一 個 輪胎 ? ,1,,,,,,,,,,,,,,,,,,,
A30045,是 這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30046,不對 啦 . ,,,,,,,,,,,,,,,,,,,,
A30047,我 要 跟 媽媽 一樣 . ,,,,,,,,,,,,1,,,,,,,,
A30048,這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30049,我 要 做 這個 . ,1,,,,,,,,,,,,,,,,,,,
A30050,我 要 跟 你 一樣 做 一樣 的 . ,,,1,,,,,,,,,1,,,,,,,,
A30051,就是 想要 . ,,,,,,,,,,,,,,,,,,,,
A30052,這 個 顏色 要 一樣 . ,1,,,,,,,,,,,,,,,,,,,
A30053,這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30054,沒有 一樣 顏色 . ,,,,,,,,,,,,,,,,,,,,
A30055,那 就 把 他 拆掉 . ,,,,,,,1,,,,,,,1,,,,,,
A30056,綠色 跟 綠色 . ,,,,,,,,,,,,,,,,,,,,
A30057,我 我 說 的 . ,,,1,,,,,,,,,,,,,,,,,
A30058,我 要 這個 . ,1,,,,,,,,,,,,,,,,,,,
A30059,我 要 粉紅色 . ,,,,,,,,,,,,,,,,,,,,
A30060,怎麼辦 ? ,,,,,,,,,,,,,,,,,,,,
A30061,沒 關係 啊 . ,,,,,,,,,,,,,,,,,,,,
A30062,你 先 拿 . ,,,,,,,,,,,,,,,,,,,,
A30063,這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30064,這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30065,對 城堡 就 是 這樣 啊 . ,,,,,,,,,,,,,,,,,,,,
A30066,這 是 什麼 ? ,,,,,,,,,,,,,,,,,,,,
A30067,這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30068,櫃子 好 了 . ,,,,,,,,,,,,,,,,,,,,
A30069,我 想要 拿 這邊 一 個 長形 . ,,,,,1,,,,,,,,,,,,,,,1
A30070,給 城堡 的 門 . ,,,,1,,,,,,,,,,,,,,,,
A30071,城堡 地 門 關 了 . ,,,,,,1,,,,,,,,,,,,,,
A30072,城堡 的 地門 關 . ,,,,1,,,,,,,,,,,,,,,,
A30073,城堡 的 地門 關 . ,,,,1,,,,,,,,,,,,,,,,
A30074,你 來 修 回去 . ,,,,,,,1,,,,,,,,,,,,,
A30075,我 們 來 做 別 的 . ,,,1,,,,,,,,,,,,,,,,,
A30076,這 個 拆 掉. ,1,,,,,,1,,,,,,,,,,,,,
A30077,然後 這 個 也 需要 . ,1,,,,,,,,,,,,,,,,,,,
A30078,對不起 . ,,,,,,,,,,,,,,,,,,,,
A30079,不小心 戳 這 個 . ,1,,,,,,,,,,,,,,,,,,,
A30080,很 高 . ,,,,,,,,,,,,,,,,,,,,
A30081,烟囪 . ,,,,,,,,,,,,,,,,,,,,
A30082,城堡 啊 . ,,,,,,,,,,,,,,,,,,,,
A30083,城堡 要 很 高 . ,,,,,,,,,,,,,,,,,,,,
A30084,這邊 也 要 很 高 . ,,,,,,,,,,,,,,,,,,,,
A30085,我 想要 收 . ,,,,,,,,,,,,,,,,,,,,
A30086,我 想要 這樣 收 . ,,,,,,,,,,,,,,,,,,,,
A30087,想 打開 . ,,,,,,,1,,,,,,,,,,,,,
A30088,寫 什麼 ? ,,,,,,,,,,,,,,,,,,,,
A30089,爲什麽 ? ,,,,,,,,,,,,,,,,,,,,
A30090,烏龜 . ,,,,,,,,,,,,,,,,,,,,
A30091,蛇 . ,,,,,,,,,,,,,,,,,,,,
A30092,鳥 . ,,,,,,,,,,,,,,,,,,,,
A30093,狗狗 . ,,,,,,,,,,,,,,,,,,,,
A30094,魚 . ,,,,,,,,,,,,,,,,,,,,
A30095,貓貓 . ,,,,,,,,,,,,,,,,,,,,
A30096,狗狗 . ,,,,,,,,,,,,,,,,,,,,
A30097,球球 . ,,,,,,,,,,,,,,,,,,,,
A30098,貓貓 . ,,,,,,,,,,,,,,,,,,,,
A30099,蝴蝶 . ,,,,,,,,,,,,,,,,,,,,
A30100,鳥 . ,,,,,,,,,,,,,,,,,,,,
A31001,蓋 房子 . ,,,,,,,,,,,,,,,,,,,,
A31002,這 是  積木 . ,,,,,,,,,,,,,,,,,,,,
A31003,我 說 這 是 積木 . ,,,,,,,,,,,,,,,,,,,,
A31004,積木 啊 . ,,,,,,,,,,,,,,,,,,,,
A31005,我 蓋好 啦 . ,,,,,,,1,,,,,,,,,,,,,
A31006,用 好 了 . ,,,,,,1,1,,,,,,,,,,,,,
A31007,還有 一 個 . ,1,,,,,,,,,,,,,,,,,,,
A31008,用 好 了 . ,,,,,,,1,,,,,,,,,,,,,
A31009,那 個 是 做 樓梯 . ,1,,,,,,,,,,,,,,,,,,,
A31010,上去 . ,,,,,,,,1,,,,,,,,,,,,
A31011,人 就 是 人 . ,,,,,,,,,,,,,,,,,,,,
A31012,我 在 蓋 這 一 個 . ,1,,,,,1,,,,,,,,,,,,,,
A31013,嗯 還有  ,,,,,,,,,,,,,,,,,,,,
A31014,要 做 樓梯. ,,,,,,,,,,,,,,,,,,,,
